,ID_product,Article,Brand,Product_group,Mark,Manager_Marketing,Manager_Supply,ABC_XYZ,Brand_id,Manager_id,Product_group_id,Mark_id
3348,110690,BR-005808,Ruberoid,Batteries,new,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,0,0
3349,94020,IT-0008,Turboshark,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,2
3350,185410,WF-507022,Fossa,Witch Jelly,special,Pete the Scab,Dr. Kirill Panov,CZ,1,2.0,11,3
3351,110746,DT-0621,Turboshark,Death Lamps,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,5,3
3352,12338,EK-383136,KAR,Empties,regular,Norman Four-Eyes,Captain Quarterblad,CX,4,1.0,6,2
3353,132804,BG-245628,Grunt,Batteries,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,0,2
3354,134056,BG-464280,Grunt,Batteries,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,0,2
3355,115669,BH-5900,Hummerhead,Batteries,regular,Pharaoh the Banker,Dr. Sam Douglas,AZ,3,3.0,0,2
3356,169262,BH-9205,Hummerhead,Batteries,regular,Pharaoh the Banker,Dr. Sam Douglas,BY,3,3.0,0,2
3357,6768,BG-682351,Grunt,Batteries,obsolete,Lucky Carter,Dr. Sam Douglas,CZ,2,0.0,0,1
3358,48712,BG-72140,Grunt,Blue Panaceas,regular,Lucky Carter,Captain Herzog,CY,2,0.0,3,2
3359,174861,DM-41515,Mondobondo,Death Lamps,special,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,5,3
3360,199387,BB-97530,Bandit,Black Sprays,new,Pete the Scab,Dr. Valentine Pilman,CZ,0,2.0,2,0
3361,185268,DT-5800,Turboshark,Death Lamps,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,5,3
3362,147019,BG-7976,Grunt,Bitch Rattles,obsolete,Lucky Carter,Dr. Valentine Pilman,CZ,2,0.0,1,1
3363,23281,WK-21772,KAR,Witch Jelly,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,11,1
3364,152597,WH-2718,Hummerhead,Witch Jelly,obsolete,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,11,1
3365,42377,IH-3768,Hummerhead,Itchers,regular,Pharaoh the Banker,,CZ,3,3.0,7,2
3366,135551,EK-510877,KAR,Empties,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,6,1
3367,27113,BH-132464,Hummerhead,Batteries,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,0,2
3368,88703,RK-7366,KAR,Rattling Napkins,regular,Norman Four-Eyes,Dr. Kirill Panov,CX,4,1.0,10,2
3369,184083,RK-431868,KAR,Rattling Napkins,regular,Norman Four-Eyes,Dr. Kirill Panov,CY,4,1.0,10,2
3370,49499,DB-4914,Bandit,Death Lamps,special,Pete the Scab,Dr. Valentine Pilman,CZ,0,2.0,5,3
3371,18065,EH-0525,Hummerhead,Empties,special,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,6,3
3372,38502,EK-5284,KAR,Empties,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,6,1
3373,164603,BH-436035,Hummerhead,Batteries,special,Pharaoh the Banker,,CZ,3,3.0,0,3
3374,189931,WK-91816,KAR,Witch Jelly,special,Norman Four-Eyes,,CZ,4,1.0,11,3
3375,187529,BK-7921,KAR,Batteries,regular,Norman Four-Eyes,,CZ,4,1.0,0,2
3376,129438,IT-988557,Turboshark,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,3
3377,54943,WK-937338,KAR,Witch Jelly,regular,Norman Four-Eyes,,CZ,4,1.0,11,2
3378,199024,BG-9427,Grunt,Batteries,special,Lucky Carter,,CZ,2,0.0,0,3
3379,50197,BF-1731,Fossa,Bracelets,new,Norman Four-Eyes,,CZ,1,1.0,4,0
3380,121828,WH-18245,Hummerhead,Witch Jelly,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,11,2
3381,115009,IH-5964,Hummerhead,Itchers,regular,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,7,2
3382,194538,IR-485624,Ruberoid,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,7,2
3383,53198,WG-18036,Grunt,Witch Jelly,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,2
3384,28643,WK-630686,KAR,Witch Jelly,regular,Norman Four-Eyes,,AY,4,1.0,11,2
3385,31638,BG-68272,Grunt,Batteries,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,0,1
3386,137656,BG-7652,Grunt,Black Sprays,obsolete,Lucky Carter,,CZ,2,0.0,2,1
3387,106447,WH-6731,Hummerhead,Witch Jelly,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,11,2
3388,47339,BK-3960,KAR,Black Sprays,special,Norman Four-Eyes,,CZ,4,1.0,2,3
3389,47905,BK-954717,KAR,Batteries,regular,Norman Four-Eyes,,CZ,4,1.0,0,2
3390,101631,BG-114703,Grunt,Batteries,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,0,1
3391,61412,BG-420371,Grunt,Batteries,obsolete,Lucky Carter,Captain Quarterblad,CZ,2,0.0,0,1
3392,6729,BG-2978,Grunt,Blue Panaceas,regular,Lucky Carter,Captain Herzog,CX,2,0.0,3,2
3393,172921,RK-215877,KAR,Rattling Napkins,obsolete,Norman Four-Eyes,Dr. Kirill Panov,CZ,4,1.0,10,1
3394,93392,BH-320447,Hummerhead,Black Sprays,regular,Pharaoh the Banker,,BX,3,3.0,2,2
3395,25022,BG-021027,Grunt,Batteries,obsolete,Lucky Carter,Captain Quarterblad,CY,2,0.0,0,1
3396,199983,WG-931047,Grunt,Witch Jelly,obsolete,Lucky Carter,Captain Quarterblad,BY,2,0.0,11,1
3397,175083,BH-537811,Hummerhead,Batteries,obsolete,Pharaoh the Banker,,CZ,3,3.0,0,1
3398,112747,WK-27257,KAR,Witch Jelly,regular,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,11,2
3399,104469,BK-495224,KAR,Batteries,regular,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,0,2
3400,175678,WK-58402,KAR,Witch Jelly,obsolete,Norman Four-Eyes,,CZ,4,1.0,11,1
3401,26617,WH-6775,Hummerhead,Witch Jelly,obsolete,Pharaoh the Banker,,CZ,3,3.0,11,1
3402,71204,WG-241563,Grunt,Witch Jelly,regular,Lucky Carter,Captain Quarterblad,BX,2,0.0,11,2
3403,39952,EG-92582,Grunt,Empties,obsolete,Lucky Carter,Dr. Valentine Pilman,CZ,2,0.0,6,1
3404,164676,EG-465713,Grunt,Empties,special,Lucky Carter,,CZ,2,0.0,6,3
3405,91132,WK-124260,KAR,Witch Jelly,special,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,11,3
3406,119960,DT-9086,Turboshark,Death Lamps,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,5,3
3407,69849,DT-8903,Turboshark,Death Lamps,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,5,3
3408,126965,WH-6526,Hummerhead,Witch Jelly,obsolete,Pharaoh the Banker,Captain Quarterblad,CY,3,3.0,11,1
3409,127871,WG-7183,Grunt,Witch Jelly,obsolete,Lucky Carter,Captain Quarterblad,CX,2,0.0,11,1
3410,160211,IK-01373,KAR,Itchers,regular,Norman Four-Eyes,Dr. Kirill Panov,AX,4,1.0,7,2
3411,48330,RK-30327,KAR,Rattling Napkins,regular,Norman Four-Eyes,Dr. Kirill Panov,AX,4,1.0,10,2
3412,180021,IK-0136,KAR,Itchers,regular,Norman Four-Eyes,Dr. Kirill Panov,BX,4,1.0,7,2
3413,151450,RK-10046,KAR,Rattling Napkins,obsolete,Norman Four-Eyes,Dr. Kirill Panov,CY,4,1.0,10,1
3414,169620,IK-904656,KAR,Itchers,regular,Norman Four-Eyes,Dr. Kirill Panov,CZ,4,1.0,7,2
3415,59614,BK-645285,KAR,Blue Panaceas,regular,Norman Four-Eyes,,AZ,4,1.0,3,2
3416,23991,EK-915187,KAR,Empties,regular,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,6,2
3417,56401,WH-41256,Hummerhead,Witch Jelly,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,11,2
3418,113186,WG-361867,Grunt,Witch Jelly,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,2
3419,11724,BG-7410,Grunt,Batteries,special,Lucky Carter,,CZ,2,0.0,0,3
3420,43999,WK-993814,KAR,Witch Jelly,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,11,1
3421,184160,IF-40153,Fossa,Itchers,obsolete,Norman Four-Eyes,,CZ,1,1.0,7,1
3422,91047,WF-0758,Fossa,Witch Jelly,regular,Norman Four-Eyes,,CZ,1,1.0,11,2
3423,101406,BG-1664,Grunt,Batteries,special,Lucky Carter,Dr. Sam Douglas,CZ,2,0.0,0,3
3424,45318,WG-3841,Grunt,Witch Jelly,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,2
3425,1581,BG-81606,Grunt,Batteries,special,Lucky Carter,,CZ,2,0.0,0,3
3426,144302,BK-4230,KAR,Batteries,regular,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,0,2
3427,150706,BH-0627,Hummerhead,Batteries,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,0,2
3428,5830,DM-3028,Mondobondo,Death Lamps,special,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,5,3
3429,194828,PS-487266,StraightEdge,Pins,special,Pete the Scab,,CZ,7,2.0,9,3
3430,196800,EH-6005,Hummerhead,Empties,obsolete,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,6,1
3431,153478,IK-3844,KAR,Itchers,obsolete,Norman Four-Eyes,Dr. Kirill Panov,CZ,4,1.0,7,1
3432,82463,EH-43770,Hummerhead,Empties,regular,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,6,2
3433,25118,WH-183116,Hummerhead,Witch Jelly,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,11,2
3434,107688,IW-780685,Warhog,Itchers,regular,Pete the Scab,Captain Herzog,CX,9,2.0,7,2
3435,86901,IM-91081,Mondobondo,Itchers,special,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,7,3
3436,107029,DM-7963,Mondobondo,Death Lamps,special,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,5,3
3437,134759,RK-49735,KAR,Rattling Napkins,regular,Norman Four-Eyes,Dr. Kirill Panov,CX,4,1.0,10,2
3438,81396,BG-367154,Grunt,Bitch Rattles,regular,Lucky Carter,Dr. Kirill Panov,CZ,2,0.0,1,2
3439,196547,WK-6717,KAR,Witch Jelly,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,11,1
3440,11508,BG-580376,Grunt,Batteries,regular,Lucky Carter,,CZ,2,0.0,0,2
3441,171555,IW-155275,Warhog,Itchers,regular,Pete the Scab,Captain Herzog,CX,9,2.0,7,2
3442,170833,IT-0322,Turboshark,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,3
3443,47455,IT-45087,Turboshark,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,3
3444,173649,DH-3935,Hummerhead,Death Lamps,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,5,2
3445,25637,BG-6781,Grunt,Batteries,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,0,2
3446,159075,RF-95355,Fossa,Rattling Napkins,regular,Norman Four-Eyes,Dr. Kirill Panov,CZ,1,1.0,10,2
3447,158106,BB-86035,Bandit,Black Sprays,special,Pete the Scab,Dr. Valentine Pilman,CZ,0,2.0,2,3
3448,75821,BG-8188,Grunt,Batteries,obsolete,Lucky Carter,Captain Quarterblad,CX,2,0.0,0,1
3449,164163,EF-435815,Fossa,Empties,regular,Norman Four-Eyes,Dr. Sam Douglas,BZ,1,1.0,6,2
3450,194718,WK-4800,KAR,Witch Jelly,obsolete,Norman Four-Eyes,Mr. Lemchen,CZ,4,1.0,11,1
3451,33135,BH-157322,Hummerhead,Batteries,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,0,2
3452,140077,IK-0765,KAR,Itchers,obsolete,Norman Four-Eyes,Dr. Kirill Panov,CY,4,1.0,7,1
3453,102980,RH-2065,Hummerhead,Rattling Napkins,regular,Pharaoh the Banker,Dr. Kirill Panov,BY,3,3.0,10,2
3454,179906,EG-9660,Grunt,Empties,special,Lucky Carter,,CZ,2,0.0,6,3
3455,10511,IH-51301,Hummerhead,Itchers,special,Pharaoh the Banker,Mr. Lemchen,CZ,3,3.0,7,3
3456,150084,DF-0440,Fossa,Death Lamps,regular,Pete the Scab,Dr. Kirill Panov,CY,1,2.0,5,2
3457,45517,WM-57330,Mondobondo,Witch Jelly,special,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,11,3
3458,143384,IW-347028,Warhog,Itchers,obsolete,Pete the Scab,Captain Herzog,CZ,9,2.0,7,1
3459,28235,IH-25588,Hummerhead,Itchers,special,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,7,3
3460,6384,BH-848417,Hummerhead,Batteries,obsolete,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,0,1
3461,185121,BK-5138,KAR,Batteries,regular,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,0,2
3462,167693,WK-734783,KAR,Witch Jelly,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,11,1
3463,93936,BH-96278,Hummerhead,Batteries,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,0,2
3464,116887,DW-678331,Warhog,Death Lamps,regular,Pete the Scab,Captain Herzog,CZ,9,2.0,5,2
3465,50190,EK-1070,KAR,Empties,obsolete,Norman Four-Eyes,Dr. Kirill Panov,CZ,4,1.0,6,1
3466,146083,DH-6361,Hummerhead,Death Lamps,special,Pharaoh the Banker,,CZ,3,3.0,5,3
3467,157737,WK-7726,KAR,Witch Jelly,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,11,1
3468,122789,BG-296684,Grunt,Bitch Rattles,obsolete,Lucky Carter,Dr. Kirill Panov,CZ,2,0.0,1,1
3469,139582,BG-92067,Grunt,Batteries,obsolete,Lucky Carter,Captain Quarterblad,CY,2,0.0,0,1
3470,137805,EK-75217,KAR,Empties,regular,Norman Four-Eyes,Captain Quarterblad,BX,4,1.0,6,2
3471,126541,IK-6121,KAR,Itchers,obsolete,Norman Four-Eyes,Dr. Kirill Panov,AZ,4,1.0,7,1
3472,124885,RK-455656,KAR,Rattling Napkins,obsolete,Norman Four-Eyes,Dr. Kirill Panov,CZ,4,1.0,10,1
3473,158854,RK-848435,KAR,Rattling Napkins,regular,Norman Four-Eyes,Dr. Kirill Panov,BZ,4,1.0,10,2
3474,191184,BG-14163,Grunt,Black Sprays,obsolete,Lucky Carter,,CZ,2,0.0,2,1
3475,63879,IT-89828,Turboshark,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,3
3476,67892,DB-82553,Bandit,Death Lamps,special,Pete the Scab,Dr. Valentine Pilman,CZ,0,2.0,5,3
3477,180774,RK-04113,KAR,Rattling Napkins,obsolete,Norman Four-Eyes,Dr. Kirill Panov,CZ,4,1.0,10,1
3478,48182,RK-12732,KAR,Rattling Napkins,obsolete,Norman Four-Eyes,Dr. Kirill Panov,CY,4,1.0,10,1
3479,199742,BH-92066,Hummerhead,Black Sprays,obsolete,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,2,1
3480,11310,WG-3013,Grunt,Witch Jelly,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,2
3481,186999,EK-696732,KAR,Empties,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,6,1
3482,82926,WK-960815,KAR,Witch Jelly,regular,Norman Four-Eyes,,CZ,4,1.0,11,2
3483,164597,IH-4737,Hummerhead,Itchers,regular,Pharaoh the Banker,,BX,3,3.0,7,2
3484,156516,WG-66067,Grunt,Witch Jelly,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,2
3485,138635,IH-854646,Hummerhead,Itchers,special,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,7,3
3486,125159,EH-5958,Hummerhead,Empties,obsolete,Pharaoh the Banker,Dr. Kirill Panov,CX,3,3.0,6,1
3487,180470,IH-0046,Hummerhead,Itchers,obsolete,Pharaoh the Banker,Dr. Kirill Panov,CY,3,3.0,7,1
3488,17089,EK-09030,KAR,Empties,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,6,1
3489,60559,EK-5961,KAR,Empties,obsolete,Norman Four-Eyes,Dr. Kirill Panov,CZ,4,1.0,6,1
3490,124921,WH-4130,Hummerhead,Witch Jelly,obsolete,Pharaoh the Banker,Captain Quarterblad,BX,3,3.0,11,1
3491,141358,IH-18751,Hummerhead,Itchers,obsolete,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,7,1
3492,160398,BG-0884,Grunt,Bitch Rattles,obsolete,Lucky Carter,Dr. Valentine Pilman,CZ,2,0.0,1,1
3493,185686,IT-56434,Turboshark,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,3
3494,72530,IH-5003,Hummerhead,Itchers,regular,Pharaoh the Banker,,CZ,3,3.0,7,2
3495,65984,LH-948863,Hummerhead,Lobster Eyes,special,Pharaoh the Banker,,CZ,3,3.0,8,3
3496,17287,RF-271030,Fossa,Rattling Napkins,regular,Norman Four-Eyes,Dr. Kirill Panov,CZ,1,1.0,10,2
3497,135190,EH-5086,Hummerhead,Empties,regular,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,6,2
3498,61589,BH-59488,Hummerhead,Black Sprays,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,2,2
3499,113643,WH-33800,Hummerhead,Witch Jelly,obsolete,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,11,1
3500,92111,BH-11174,Hummerhead,Batteries,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,0,2
3501,142699,RK-29830,KAR,Rattling Napkins,regular,Norman Four-Eyes,Dr. Kirill Panov,CZ,4,1.0,10,2
3502,62851,IT-811307,Turboshark,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,3
3503,88907,WK-971872,KAR,Witch Jelly,regular,Norman Four-Eyes,Captain Quarterblad,AX,4,1.0,11,2
3504,120559,WH-09618,Hummerhead,Witch Jelly,obsolete,Pharaoh the Banker,Captain Quarterblad,BX,3,3.0,11,1
3505,136383,BK-631504,KAR,Bracelets,regular,Norman Four-Eyes,,AZ,4,1.0,4,2
3506,96662,BK-622074,KAR,Batteries,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,0,1
3507,99358,BK-3885,KAR,Black Sprays,regular,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,2,2
3508,180998,BH-08347,Hummerhead,Black Sprays,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,2,2
3509,25822,EK-8263,KAR,Empties,regular,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,6,2
3510,60368,WG-384656,Grunt,Witch Jelly,regular,Lucky Carter,Captain Quarterblad,CX,2,0.0,11,2
3511,6626,BG-2688,Grunt,Batteries,obsolete,Lucky Carter,Dr. Sam Douglas,CZ,2,0.0,0,1
3512,85980,EK-9018,KAR,Empties,regular,Norman Four-Eyes,Captain Quarterblad,AX,4,1.0,6,2
3513,92310,WK-301065,KAR,Witch Jelly,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,11,1
3514,100938,LR-08043,Ruberoid,Lobster Eyes,special,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,8,3
3515,183740,WG-3063,Grunt,Witch Jelly,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,2
3516,81452,BG-42305,Grunt,Batteries,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,0,2
3517,78283,RK-237025,KAR,Rattling Napkins,regular,Norman Four-Eyes,Dr. Kirill Panov,BX,4,1.0,10,2
3518,78826,WK-8610,KAR,Witch Jelly,regular,Norman Four-Eyes,Captain Quarterblad,AX,4,1.0,11,2
3519,54093,BH-0361,Hummerhead,Black Sprays,regular,Pharaoh the Banker,,CY,3,3.0,2,2
3520,122613,EG-23781,Grunt,Empties,regular,Lucky Carter,Captain Herzog,CZ,2,0.0,6,2
3521,193311,IR-31274,Ruberoid,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,7,3
3522,184707,IT-477625,Turboshark,Itchers,special,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,3
3523,89999,BH-99378,Hummerhead,Batteries,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,0,2
3524,75127,BK-17414,KAR,Batteries,regular,Norman Four-Eyes,Captain Quarterblad,BZ,4,1.0,0,2
3525,177143,BH-7323,Hummerhead,Batteries,obsolete,Pharaoh the Banker,,CZ,3,3.0,0,1
3526,29658,WG-68884,Grunt,Witch Jelly,regular,Lucky Carter,Captain Quarterblad,AX,2,0.0,11,2
3527,141398,WG-1810,Grunt,Witch Jelly,regular,Lucky Carter,Captain Quarterblad,BY,2,0.0,11,2
3528,163393,BH-330266,Hummerhead,Batteries,regular,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,0,2
3529,27103,WK-130310,KAR,Witch Jelly,regular,Norman Four-Eyes,,CZ,4,1.0,11,2
3530,183410,EK-301728,KAR,Empties,obsolete,Norman Four-Eyes,Dr. Kirill Panov,CZ,4,1.0,6,1
3531,97781,EK-71514,KAR,Empties,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,6,1
3532,174348,IH-482465,Hummerhead,Itchers,regular,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,7,2
3533,176245,IT-6510,Turboshark,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CZ,8,2.0,7,2
3534,14280,DB-2064,Bandit,Death Lamps,new,Pete the Scab,Dr. Valentine Pilman,CZ,0,2.0,5,0
3535,99864,IR-8474,Ruberoid,Itchers,regular,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,7,2
3536,54302,IF-32677,Fossa,Itchers,regular,Norman Four-Eyes,,CZ,1,1.0,7,2
3537,13340,BH-30601,Hummerhead,Batteries,regular,Pharaoh the Banker,Dr. Sam Douglas,CZ,3,3.0,0,2
3538,32464,WK-4441,KAR,Witch Jelly,regular,Norman Four-Eyes,Captain Quarterblad,AX,4,1.0,11,2
3539,189419,BG-996361,Grunt,Batteries,obsolete,Lucky Carter,Dr. Sam Douglas,CZ,2,0.0,0,1
3540,45590,IK-50764,KAR,Itchers,regular,Norman Four-Eyes,Dr. Kirill Panov,AX,4,1.0,7,2
3541,180921,DR-0140,Ruberoid,Death Lamps,special,Pete the Scab,Dr. Valentine Pilman,CZ,6,2.0,5,3
3542,137759,DB-7931,Bandit,Death Lamps,special,Pete the Scab,Dr. Valentine Pilman,CZ,0,2.0,5,3
3543,118102,IW-82430,Warhog,Itchers,regular,Pete the Scab,Captain Herzog,CX,9,2.0,7,2
3544,30772,IW-7273,Warhog,Itchers,special,Pete the Scab,Captain Herzog,CZ,9,2.0,7,3
3545,191657,BF-1742,Fossa,Batteries,regular,Norman Four-Eyes,,CZ,1,1.0,0,2
3546,100887,WK-077164,KAR,Witch Jelly,regular,Norman Four-Eyes,,CZ,4,1.0,11,2
3547,68279,BH-298635,Hummerhead,Blue Panaceas,regular,Pharaoh the Banker,,CZ,3,3.0,3,2
3548,118314,BG-84735,Grunt,Batteries,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,0,2
3549,55363,IF-3365,Fossa,Itchers,new,Norman Four-Eyes,,CZ,1,1.0,7,0
3550,113029,BM-396846,Mondobondo,Batteries,special,Pete the Scab,Dr. Kirill Panov,CZ,5,2.0,0,3
3551,106955,WK-655211,KAR,Witch Jelly,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,11,1
3552,75899,EG-8935,Grunt,Empties,special,Lucky Carter,Captain Herzog,CZ,2,0.0,6,3
3553,119280,IF-901128,Fossa,Itchers,regular,Norman Four-Eyes,,CZ,1,1.0,7,2
3554,166494,WH-64465,Hummerhead,Witch Jelly,regular,Pharaoh the Banker,Captain Quarterblad,BX,3,3.0,11,2
3555,23951,WH-913220,Hummerhead,Witch Jelly,obsolete,Pharaoh the Banker,Captain Quarterblad,BX,3,3.0,11,1
3556,43895,BK-85556,KAR,Bracelets,regular,Norman Four-Eyes,,AZ,4,1.0,4,2
3557,5297,WK-974183,KAR,Witch Jelly,regular,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,11,2
3558,157870,EK-70258,KAR,Empties,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,6,1
3559,93686,DW-66638,Warhog,Death Lamps,obsolete,Pete the Scab,Captain Herzog,CZ,9,2.0,5,1
3560,192338,DW-28431,Warhog,Death Lamps,regular,Pete the Scab,Captain Herzog,AY,9,2.0,5,2
3561,149568,BK-9872,KAR,Black Sprays,special,Norman Four-Eyes,,CZ,4,1.0,2,3
3562,12655,WK-6517,KAR,Witch Jelly,regular,Norman Four-Eyes,,CZ,4,1.0,11,2
3563,129400,WH-90606,Hummerhead,Witch Jelly,obsolete,Pharaoh the Banker,Captain Quarterblad,CZ,3,3.0,11,1
3564,188988,WG-883750,Grunt,Witch Jelly,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,2
3565,42923,BG-932020,Grunt,Batteries,regular,Lucky Carter,Captain Quarterblad,CX,2,0.0,0,2
3566,39517,DW-57578,Warhog,Death Lamps,obsolete,Pete the Scab,Captain Herzog,CZ,9,2.0,5,1
3567,160352,DH-0234,Hummerhead,Death Lamps,special,Pharaoh the Banker,,CZ,3,3.0,5,3
3568,170410,RK-0068,KAR,Rattling Napkins,regular,Norman Four-Eyes,Dr. Kirill Panov,CZ,4,1.0,10,2
3569,184726,IW-468274,Warhog,Itchers,obsolete,Pete the Scab,Captain Herzog,CZ,9,2.0,7,1
3570,121525,IH-15484,Hummerhead,Itchers,regular,Pharaoh the Banker,,CZ,3,3.0,7,2
3571,116312,WK-62244,KAR,Witch Jelly,regular,Norman Four-Eyes,,CZ,4,1.0,11,2
3572,64233,EH-231377,Hummerhead,Empties,obsolete,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,6,1
3573,96834,BK-84854,KAR,Batteries,obsolete,Norman Four-Eyes,Captain Quarterblad,CZ,4,1.0,0,1
3574,189099,WG-993702,Grunt,Witch Jelly,regular,Lucky Carter,Captain Quarterblad,CZ,2,0.0,11,2
3575,108821,RK-817051,KAR,Rattling Napkins,regular,Norman Four-Eyes,Dr. Kirill Panov,CY,4,1.0,10,2
3576,193327,WG-37515,Grunt,Witch Jelly,obsolete,Lucky Carter,Captain Quarterblad,BY,2,0.0,11,1
3577,92341,WF-31877,Fossa,Witch Jelly,regular,Norman Four-Eyes,,CZ,1,1.0,11,2
3578,43233,EH-23247,Hummerhead,Empties,obsolete,Pharaoh the Banker,Dr. Kirill Panov,CZ,3,3.0,6,1
3579,194505,IK-4530,KAR,Itchers,regular,Norman Four-Eyes,Dr. Kirill Panov,AZ,4,1.0,7,2
3580,174508,BG-48675,Grunt,Batteries,special,Lucky Carter,,CZ,2,0.0,0,3
