ID_client,id_branch,Channel,Client_name,Channel_id
144527,0.0,Absent,client-59513,0.0
208100,,Absent,client-96180,0.0
91747,4.0,Trading Houses,client-144769,10.0
65409,2.0,Dealers,client-208610,2.0
98747,2.0,Trading Houses,client-207177,10.0
61812,2.0,Trading Houses,client-127825,10.0
50567,0.0,Absent,client-67362,0.0
199569,5.0,Hardware,client-144975,4.0
244792,6.0,Trading Houses,client-171581,10.0
128175,3.0,Absent,client-80385,0.0
153024,0.0,Absent,client-72050,0.0
132752,11.0,Dealers,client-51227,2.0
67142,23.0,Outlets,client-112683,9.0
179407,7.0,Dealers,client-132167,2.0
125315,7.0,Outlets,client-151667,9.0
136715,,Absent,client-146151,0.0
172287,7.0,Dealers,client-59155,2.0
241540,9.0,Outlets,client-154571,9.0
144514,13.0,Dealers,client-84344,2.0
73194,,Dealers,client-101653,2.0
188614,8.0,Manufacturers NPK,client-208817,6.0
88028,1.0,Dealers,client-189395,2.0
175901,,Dealers,client-40935,2.0
214523,1.0,Absent,client-79313,0.0
145339,9.0,Hardware,client-135228,4.0
73383,4.0,Absent,client-176534,0.0
236611,6.0,Hardware,client-65723,4.0
102529,2.0,Outlets,client-19208,9.0
106516,5.0,Trading Houses,client-163901,10.0
162108,8.0,Developers,client-185608,3.0
88338,1.0,Developers,client-49173,3.0
112561,2.0,Wholesaler,client-209555,12.0
164874,8.0,Developers,client-147882,3.0
64628,9.0,Dealers,client-48805,2.0
82470,6.0,Dealers,client-190358,2.0
103610,1.0,Manufacturers NPK,client-127378,6.0
134102,20.0,Dealers,client-139231,2.0
180239,3.0,Dealers,client-19758,2.0
231447,7.0,Dealers,client-108124,2.0
137834,3.0,Developers,client-124966,3.0
125550,,Dealers,client-152646,2.0
206855,7.0,Dealers,client-98253,2.0
230598,8.0,Manufacturers NPK,client-196345,6.0
222524,,Dealers,client-19151,2.0
81991,2.0,Dealers,client-201056,2.0
153078,7.0,Dealers,client-139447,2.0
69897,0.0,Hardware,client-120291,4.0
203859,0.0,Absent,client-150328,0.0
169520,9.0,Hardware,client-21103,4.0
171522,7.0,Dealers,client-189903,2.0
170987,12.0,Hardware,client-106939,4.0
228510,,Absent,client-211370,0.0
158357,,Outlets,client-206426,9.0
212166,13.0,Outlets,client-130,9.0
95815,3.0,Dealers,client-29103,2.0
173714,2.0,Dealers,client-46064,2.0
142302,0.0,Absent,client-866,0.0
249220,5.0,Developers,client-136082,3.0
66132,,Dealers,client-217287,2.0
248914,4.0,Trading Houses,client-208134,10.0
68218,18.0,Absent,client-66497,0.0
81657,12.0,Trading Houses,client-140537,10.0
156578,4.0,Dealers,client-11895,2.0
155022,0.0,Absent,client-174084,0.0
104833,6.0,Outlets,client-118381,9.0
207447,1.0,Manufacturers Resins,client-555,7.0
116275,0.0,Manufacturers Resins,client-115532,7.0
153683,9.0,Dealers,client-188848,2.0
58786,4.0,Dealers,client-213980,2.0
157262,13.0,Manufacturers Resins,client-145539,7.0
126165,9.0,Hardware,client-148993,4.0
159946,18.0,Manufacturers NH3,client-79017,5.0
76454,0.0,Absent,client-1752,0.0
147319,7.0,Outlets,client-171896,9.0
211671,12.0,Manufacturers NPK,client-61257,6.0
57434,2.0,Outlets,client-217336,9.0
171905,1.0,Dealers,client-164451,2.0
168890,9.0,Trading Houses,client-156023,10.0
50543,,Dealers,client-150178,2.0
242746,8.0,Manufacturers NPK,client-4836,6.0
97893,8.0,Manufacturers NPK,client-1780,6.0
91073,5.0,Trading Houses,client-211716,10.0
153347,,Dealers,client-48087,2.0
118084,5.0,Developers,client-156099,3.0
81166,,Dealers,client-69166,2.0
152922,4.0,Outlets,client-61250,9.0
138756,3.0,Dealers,client-150201,2.0
239814,19.0,Hardware,client-23136,4.0
175202,6.0,Manufacturers NH3,client-188080,5.0
63921,5.0,Manufacturers NH3,client-28249,5.0
193802,4.0,Dealers,client-61049,2.0
86997,,Dealers,client-207419,2.0
196023,8.0,Manufacturers NPK,client-44470,6.0
88409,12.0,Developers,client-183976,3.0
102968,15.0,Developers,client-176373,3.0
94060,8.0,Developers,client-122944,3.0
226481,13.0,Outlets,client-193914,9.0
157717,13.0,Dealers,client-202844,2.0
177882,1.0,Dealers,client-40399,2.0
159874,0.0,Absent,client-188238,0.0
206998,,Manufacturers Resins,client-92627,7.0
127290,1.0,Dealers,client-30133,2.0
215403,6.0,Trading Houses,client-105840,10.0
127781,13.0,Outlets,client-20196,9.0
124210,0.0,Manufacturers NH3,client-130563,5.0
211983,,Absent,client-147202,0.0
146122,1.0,Dealers,client-109529,2.0
246830,15.0,Dealers,client-64082,2.0
185959,0.0,Absent,client-206957,0.0
249611,,Absent,client-71374,0.0
188719,0.0,Absent,client-161332,0.0
71405,,Outlets,client-154073,9.0
141415,8.0,Developers,client-155684,3.0
92118,8.0,Manufacturers NPK,client-183888,6.0
218735,9.0,Web Site,client-71945,11.0
55840,0.0,Absent,client-63269,0.0
79037,8.0,Manufacturers NH3,client-88315,5.0
115622,17.0,Manufacturers NH3,client-152535,5.0
216518,0.0,Absent,client-31827,0.0
220949,9.0,Dealers,client-40354,2.0
173875,6.0,Dealers,client-33015,2.0
151895,18.0,Hardware,client-130949,4.0
249392,,Manufacturers NPK,client-50235,6.0
116999,20.0,Wholesaler,client-168481,12.0
88628,,Absent,client-101129,0.0
94140,,Absent,client-44377,0.0
111357,8.0,Developers,client-50886,3.0
112930,14.0,Manufacturers NH3,client-187206,5.0
188878,,Trading Houses,client-49310,10.0
218604,2.0,Dealers,client-113577,2.0
137852,3.0,Trading Houses,client-92449,10.0
62276,15.0,Dealers,client-141812,2.0
83800,23.0,Manufacturers Resins,client-25850,7.0
179210,,Absent,client-88559,0.0
185963,3.0,Hardware,client-79914,4.0
205017,8.0,Absent,client-11594,0.0
228046,6.0,Outlets,client-97226,9.0
50442,2.0,Outlets,client-4136,9.0
117779,4.0,Developers,client-91882,3.0
118199,8.0,Absent,client-22476,0.0
162297,,Absent,client-124804,0.0
213024,18.0,Outlets,client-317,9.0
110411,3.0,Outlets,client-2509,9.0
130985,,Dealers,client-35071,2.0
88999,4.0,Outlets,client-151234,9.0
205371,17.0,Absent,client-203405,0.0
242714,4.0,Manufacturers NH3,client-222166,5.0
237220,4.0,Developers,client-20503,3.0
163775,0.0,Absent,client-16969,0.0
123914,9.0,Dealers,client-55495,2.0
229557,23.0,Outlets,client-136994,9.0
232726,,Absent,client-195820,0.0
87790,0.0,Trading Houses,client-23312,10.0
215554,6.0,Trading Houses,client-172415,10.0
124531,,Dealers,client-120360,2.0
187318,,Absent,client-40446,0.0
203949,13.0,Dealers,client-215738,2.0
56622,,Manufacturers Resins,client-4380,7.0
69998,,Dealers,client-170900,2.0
147176,9.0,Trading Houses,client-75867,10.0
238033,,Absent,client-50293,0.0
215512,,Outlets,client-133697,9.0
169864,,Absent,client-39122,0.0
142775,0.0,Absent,client-209186,0.0
170116,0.0,Absent,client-140968,0.0
207490,0.0,Absent,client-94632,0.0
112039,4.0,Dealers,client-204294,2.0
74720,9.0,Dealers,client-160614,2.0
95497,,Dealers,client-212621,2.0
248733,0.0,Manufacturers NPK,client-71987,6.0
246635,5.0,Outlets,client-113605,9.0
109837,4.0,Absent,client-121473,0.0
153626,8.0,Manufacturers NH3,client-158138,5.0
214194,,Outlets,client-30924,9.0
117496,,Dealers,client-106884,2.0
192644,5.0,Outlets,client-35290,9.0
65766,9.0,Dealers,client-157929,2.0
216957,7.0,Manufacturers NPK,client-87585,6.0
224424,13.0,Hardware,client-2125,4.0
203159,1.0,Dealers,client-92446,2.0
227029,11.0,Absent,client-174034,0.0
142355,5.0,Hardware,client-195196,4.0
63452,,Manufacturers Resins,client-169027,7.0
241630,12.0,Hardware,client-208618,4.0
191257,5.0,Outlets,client-45868,9.0
165743,6.0,Developers,client-55846,3.0
70211,8.0,Manufacturers NPK,client-119534,6.0
57182,12.0,Dealers,client-28553,2.0
223463,6.0,Dealers,client-107918,2.0
62580,19.0,Dealers,client-196510,2.0
144846,9.0,Dealers,client-183288,2.0
51109,6.0,Trading Houses,client-186141,10.0
59507,4.0,Outlets,client-5763,9.0
150087,19.0,Dealers,client-122933,2.0
125493,14.0,Dealers,client-209044,2.0
180083,2.0,Wholesaler,client-57836,12.0
246701,1.0,Dealers,client-37219,2.0
185183,13.0,Hardware,client-20191,4.0
124149,9.0,Dealers,client-155863,2.0
166261,7.0,Dealers,client-69187,2.0
121614,0.0,Absent,client-74715,0.0
127566,13.0,Absent,client-8662,0.0
99764,17.0,Dealers,client-87738,2.0
80417,7.0,Dealers,client-47244,2.0
235536,9.0,Outlets,client-157934,9.0
176188,1.0,Outlets,client-80274,9.0
245746,,Dealers,client-8193,2.0
104101,12.0,Dealers,client-42111,2.0
105411,,Manufacturers NPK,client-169425,6.0
177043,2.0,Developers,client-81646,3.0
103577,,Absent,client-209454,0.0
138095,1.0,Manufacturers NH3,client-216493,5.0
177737,5.0,Dealers,client-61338,2.0
100415,8.0,Developers,client-55256,3.0
77568,22.0,Dealers,client-195076,2.0
69291,7.0,Outlets,client-34769,9.0
91868,6.0,Outlets,client-125177,9.0
90925,9.0,Trading Houses,client-166581,10.0
200103,9.0,Web Site,client-139398,11.0
194175,11.0,DIY,client-39720,1.0
108717,1.0,Dealers,client-101712,2.0
205790,23.0,Dealers,client-46168,2.0
78890,,Outlets,client-93755,9.0
207939,,Dealers,client-159904,2.0
159690,3.0,Dealers,client-153151,2.0
61904,8.0,Manufacturers Resins,client-125214,7.0
229453,9.0,Dealers,client-200900,2.0
158018,13.0,Outlets,client-134548,9.0
163783,8.0,Absent,client-120624,0.0
72557,0.0,Absent,client-99550,0.0
115640,8.0,Manufacturers Resins,client-123750,7.0
205067,9.0,Outlets,client-58336,9.0
142210,,Outlets,client-131975,9.0
82858,4.0,Dealers,client-193202,2.0
125244,15.0,Developers,client-209531,3.0
235104,15.0,Absent,client-42346,0.0
157282,,Hardware,client-78357,4.0
231891,13.0,Dealers,client-204403,2.0
168800,4.0,Absent,client-197860,0.0
185727,4.0,Developers,client-8339,3.0
150720,14.0,Manufacturers Resins,client-52356,7.0
183970,,Manufacturers Resins,client-44805,7.0
91967,13.0,Dealers,client-120501,2.0
231524,13.0,Outlets,client-179668,9.0
166617,0.0,Absent,client-48965,0.0
164991,,Dealers,client-41204,2.0
52733,3.0,Dealers,client-42026,2.0
172466,,Outlets,client-7758,9.0
184890,3.0,Dealers,client-220369,2.0
123560,9.0,Outlets,client-103599,9.0
232994,,Dealers,client-219118,2.0
231027,1.0,Hardware,client-190708,4.0
120965,3.0,Developers,client-107371,3.0
199020,4.0,Dealers,client-9732,2.0
90754,,Dealers,client-127543,2.0
56364,19.0,Outlets,client-66643,9.0
195590,2.0,Absent,client-37981,0.0
84814,8.0,Developers,client-159373,3.0
186546,17.0,Dealers,client-113936,2.0
249057,,Absent,client-1594,0.0
60141,18.0,Trading Houses,client-129903,10.0
125370,4.0,Outlets,client-80945,9.0
154698,1.0,Dealers,client-166087,2.0
140834,6.0,Dealers,client-168988,2.0
160697,0.0,Absent,client-116221,0.0
140455,2.0,Manufacturers NPK,client-211087,6.0
126446,5.0,DIY,client-191447,1.0
118736,9.0,Wholesaler,client-130397,12.0
62108,9.0,Dealers,client-220020,2.0
123485,8.0,Manufacturers NPK,client-149203,6.0
75182,17.0,Trading Houses,client-80451,10.0
77323,9.0,Hardware,client-142542,4.0
185641,18.0,Web Site,client-149079,11.0
154149,17.0,Dealers,client-64306,2.0
196559,8.0,Manufacturers Resins,client-10727,7.0
239082,,Absent,client-123294,0.0
202369,4.0,Outlets,client-155965,9.0
184756,13.0,Developers,client-77797,3.0
196740,0.0,Dealers,client-193572,2.0
129664,21.0,Absent,client-18059,0.0
122747,3.0,Developers,client-159487,3.0
113427,20.0,Hardware,client-71073,4.0
93477,20.0,Absent,client-61341,0.0
176048,4.0,Absent,client-34864,0.0
62562,12.0,Hardware,client-163387,4.0
249027,0.0,Absent,client-159927,0.0
195551,,Absent,client-86595,0.0
230516,13.0,Dealers,client-131546,2.0
196708,5.0,Hardware,client-207947,4.0
230432,6.0,Manufacturers Resins,client-138591,7.0
190113,18.0,Dealers,client-16199,2.0
236338,2.0,Dealers,client-102817,2.0
69009,7.0,Developers,client-199122,3.0
214448,3.0,Outlets,client-100372,9.0
67814,7.0,Wholesaler,client-176855,12.0
202509,13.0,Outlets,client-42852,9.0
199093,1.0,Dealers,client-4139,2.0
205518,1.0,Manufacturers NH3,client-27982,5.0
149229,,Manufacturers Resins,client-115573,7.0
149333,1.0,Dealers,client-213537,2.0
239031,,Dealers,client-3106,2.0
62378,1.0,Developers,client-189738,3.0
76296,9.0,Hardware,client-30542,4.0
234203,6.0,Dealers,client-154137,2.0
62517,11.0,Wholesaler,client-32357,12.0
57225,,Absent,client-48073,0.0
156465,13.0,Dealers,client-149367,2.0
76367,8.0,Manufacturers Resins,client-7962,7.0
177875,6.0,Trading Houses,client-30337,10.0
62723,8.0,Absent,client-150234,0.0
117622,5.0,Developers,client-154057,3.0
50386,1.0,Developers,client-150400,3.0
115786,4.0,DIY,client-182204,1.0
94034,,Dealers,client-48970,2.0
249490,6.0,Dealers,client-212666,2.0
180626,22.0,Dealers,client-213370,2.0
53634,5.0,Outlets,client-144926,9.0
228152,13.0,Trading Houses,client-157440,10.0
200253,,Dealers,client-170351,2.0
229286,8.0,Absent,client-130456,0.0
87458,1.0,Outlets,client-214959,9.0
137608,8.0,Manufacturers NPK,client-159829,6.0
127965,8.0,Developers,client-142400,3.0
149026,7.0,Outlets,client-160172,9.0
53270,12.0,Absent,client-201126,0.0
162849,,Absent,client-148874,0.0
191366,7.0,Dealers,client-20929,2.0
105302,8.0,Manufacturers Resins,client-162602,7.0
92055,3.0,Web Site,client-28213,11.0
170601,6.0,Dealers,client-136599,2.0
185599,15.0,Hardware,client-92493,4.0
209640,8.0,Manufacturers NPK,client-20810,6.0
64694,7.0,Outlets,client-76724,9.0
99666,,Dealers,client-57179,2.0
152917,0.0,Absent,client-119360,0.0
163591,4.0,Manufacturers Resins,client-48548,7.0
139365,6.0,Dealers,client-205016,2.0
168811,20.0,Dealers,client-45102,2.0
123280,13.0,Hardware,client-184182,4.0
141619,1.0,Manufacturers Resins,client-221007,7.0
130044,15.0,Dealers,client-192840,2.0
172104,3.0,Dealers,client-204955,2.0
53200,4.0,Outlets,client-201819,9.0
79226,7.0,Outlets,client-74285,9.0
136763,2.0,Developers,client-6033,3.0
61020,,Absent,client-106428,0.0
142312,23.0,Outlets,client-54483,9.0
159142,2.0,DIY,client-216016,1.0
217751,4.0,Outlets,client-46612,9.0
71229,2.0,DIY,client-1633,1.0
156311,3.0,Dealers,client-59669,2.0
207229,6.0,Trading Houses,client-156663,10.0
204626,,Absent,client-180015,0.0
241133,9.0,Dealers,client-155866,2.0
180008,13.0,Dealers,client-147758,2.0
234162,23.0,Dealers,client-158946,2.0
51999,12.0,Outlets,client-25767,9.0
160277,1.0,Dealers,client-41293,2.0
136656,4.0,Absent,client-33936,0.0
235787,12.0,Absent,client-16516,0.0
222233,8.0,Manufacturers NH3,client-198337,5.0
195300,3.0,Dealers,client-23304,2.0
120596,4.0,Outlets,client-90391,9.0
157247,9.0,Hardware,client-33669,4.0
66987,13.0,Hardware,client-89390,4.0
56269,,Outlets,client-95670,9.0
245874,18.0,Developers,client-66159,3.0
74916,4.0,Absent,client-209376,0.0
203078,,Absent,client-138209,0.0
224950,2.0,Trading Houses,client-93134,10.0
110692,2.0,Absent,client-27615,0.0
227970,5.0,Hardware,client-39323,4.0
195491,9.0,Dealers,client-205277,2.0
229673,21.0,Absent,client-114682,0.0
92503,,Dealers,client-145381,2.0
87265,6.0,Dealers,client-168141,2.0
227635,11.0,Dealers,client-14648,2.0
217149,3.0,Dealers,client-107677,2.0
215865,12.0,Dealers,client-194607,2.0
90202,13.0,Manufacturers NPK,client-56962,6.0
89342,,Outlets,client-125863,9.0
159235,8.0,Manufacturers NH3,client-49937,5.0
209413,9.0,Trading Houses,client-220603,10.0
241462,3.0,Developers,client-127774,3.0
59374,,Dealers,client-43219,2.0
192056,18.0,Outlets,client-78626,9.0
201374,7.0,Outlets,client-30643,9.0
114683,5.0,Hardware,client-63198,4.0
180948,5.0,Dealers,client-19138,2.0
100694,4.0,Dealers,client-129887,2.0
155286,,Dealers,client-57103,2.0
105820,0.0,Absent,client-54927,0.0
118023,9.0,Dealers,client-89246,2.0
190562,3.0,Wholesaler,client-95748,12.0
133842,4.0,Outlets,client-64334,9.0
217476,,Absent,client-62103,0.0
205817,18.0,Trading Houses,client-40258,10.0
248260,,Absent,client-23374,0.0
230841,8.0,Developers,client-184560,3.0
99472,13.0,Manufacturers Resins,client-117270,7.0
102208,8.0,Manufacturers Resins,client-189115,7.0
75866,12.0,Dealers,client-69942,2.0
123091,20.0,Dealers,client-14383,2.0
236956,1.0,Developers,client-167626,3.0
140019,9.0,Absent,client-26529,0.0
246505,13.0,Dealers,client-184510,2.0
145205,,Dealers,client-216797,2.0
208698,,Developers,client-77817,3.0
188770,2.0,Web Site,client-200736,11.0
184252,,Dealers,client-161063,2.0
125911,,Absent,client-158447,0.0
235428,2.0,Outlets,client-116372,9.0
189045,,Absent,client-4670,0.0
149485,7.0,Developers,client-3114,3.0
82411,,Dealers,client-133681,2.0
210012,2.0,Absent,client-12236,0.0
175492,4.0,Developers,client-203756,3.0
137928,4.0,Outlets,client-76253,9.0
189910,,Dealers,client-71293,2.0
67453,6.0,Dealers,client-4770,2.0
162348,8.0,Manufacturers NPK,client-33382,6.0
71910,0.0,Absent,client-192760,0.0
111231,2.0,Developers,client-210635,3.0
205362,7.0,Manufacturers Resins,client-178890,7.0
212324,4.0,Outlets,client-203623,9.0
149184,,Dealers,client-37455,2.0
101206,3.0,Dealers,client-7016,2.0
190202,6.0,Hardware,client-216035,4.0
83672,12.0,Trading Houses,client-218544,10.0
180218,12.0,Trading Houses,client-160445,10.0
118243,0.0,Absent,client-70817,0.0
198942,,Wholesaler,client-33657,12.0
179455,0.0,Absent,client-169619,0.0
242766,5.0,Dealers,client-147915,2.0
214024,7.0,Developers,client-164255,3.0
165481,13.0,Dealers,client-3075,2.0
190222,,Dealers,client-169353,2.0
129440,,Absent,client-201138,0.0
125066,6.0,Dealers,client-182932,2.0
120711,14.0,Dealers,client-214393,2.0
110477,0.0,Absent,client-36993,0.0
181876,,Manufacturers Resins,client-79820,7.0
160692,,Hardware,client-33442,4.0
171108,6.0,Absent,client-121548,0.0
100875,,Dealers,client-162239,2.0
189491,5.0,Dealers,client-208486,2.0
141644,9.0,Hardware,client-38953,4.0
187929,22.0,Outlets,client-6499,9.0
81193,,Outlets,client-7367,9.0
184994,,Outlets,client-39205,9.0
57439,5.0,Developers,client-101602,3.0
179580,13.0,Outlets,client-26195,9.0
135636,5.0,Manufacturers NPK,client-188326,6.0
168018,4.0,Dealers,client-35242,2.0
210886,4.0,Dealers,client-52737,2.0
219066,17.0,Dealers,client-167655,2.0
56663,1.0,Manufacturers Resins,client-102401,7.0
99001,8.0,Developers,client-42211,3.0
74464,9.0,Hardware,client-211563,4.0
209053,12.0,Trading Houses,client-28645,10.0
65788,,Absent,client-7592,0.0
63795,,Wholesaler,client-88215,12.0
181558,3.0,Dealers,client-164593,2.0
173661,7.0,Dealers,client-199048,2.0
95783,4.0,Outlets,client-19088,9.0
107173,3.0,Hardware,client-40170,4.0
86871,,Absent,client-157015,0.0
98234,17.0,Absent,client-106415,0.0
63232,,Absent,client-12289,0.0
166036,12.0,Wholesaler,client-118952,12.0
126006,23.0,Dealers,client-188429,2.0
193190,9.0,Dealers,client-58533,2.0
50090,6.0,Outlets,client-169542,9.0
164083,,Developers,client-139884,3.0
218722,22.0,Dealers,client-145242,2.0
190174,1.0,Wholesaler,client-167590,12.0
132386,18.0,Dealers,client-72350,2.0
135701,9.0,Dealers,client-179106,2.0
109386,1.0,Dealers,client-67738,2.0
134491,11.0,Absent,client-119859,0.0
144572,8.0,Absent,client-73863,0.0
211538,9.0,Trading Houses,client-220297,10.0
193553,8.0,Manufacturers NPK,client-26347,6.0
146511,18.0,Dealers,client-143298,2.0
159034,8.0,Developers,client-130394,3.0
51070,,Wholesaler,client-69849,12.0
202627,1.0,Developers,client-192260,3.0
94242,7.0,Dealers,client-182656,2.0
85336,1.0,Dealers,client-6552,2.0
143796,12.0,Hardware,client-46617,4.0
117989,9.0,Web Site,client-81953,11.0
160880,0.0,Absent,client-157414,0.0
173929,23.0,Absent,client-63476,0.0
170911,6.0,Manufacturers Resins,client-16626,7.0
52795,,Absent,client-188600,0.0
107820,4.0,Developers,client-34893,3.0
151112,7.0,Hardware,client-101042,4.0
181149,14.0,Dealers,client-48885,2.0
235706,9.0,Trading Houses,client-45280,10.0
233745,,Absent,client-61915,0.0
166764,,Absent,client-117034,0.0
123697,,Absent,client-178493,0.0
167896,6.0,Dealers,client-200781,2.0
108477,1.0,Absent,client-52884,0.0
118363,4.0,Outlets,client-95667,9.0
76419,0.0,Absent,client-166860,0.0
131731,4.0,Developers,client-43275,3.0
77884,0.0,Wholesaler,client-84978,12.0
97450,,Trading Houses,client-35200,10.0
156225,4.0,Dealers,client-178414,2.0
106605,13.0,Dealers,client-173960,2.0
249802,13.0,Hardware,client-188794,4.0
221977,21.0,Manufacturers Resins,client-189057,7.0
176668,,Absent,client-43223,0.0
228717,18.0,Dealers,client-156254,2.0
146317,,Absent,client-49139,0.0
68014,12.0,Dealers,client-42669,2.0
142777,0.0,Absent,client-202052,0.0
67382,6.0,Developers,client-141491,3.0
179933,4.0,Manufacturers NPK,client-122185,6.0
229527,13.0,Dealers,client-207304,2.0
240827,2.0,Developers,client-62217,3.0
232160,12.0,Dealers,client-78553,2.0
245047,13.0,Dealers,client-212411,2.0
50529,8.0,Manufacturers NPK,client-7298,6.0
65494,20.0,Hardware,client-205592,4.0
59701,1.0,Developers,client-198286,3.0
182160,20.0,Dealers,client-158693,2.0
225205,0.0,Wholesaler,client-212627,12.0
194346,0.0,Absent,client-86064,0.0
158251,13.0,Dealers,client-18113,2.0
195859,5.0,Developers,client-77604,3.0
111798,8.0,Manufacturers NPK,client-54395,6.0
124253,23.0,Dealers,client-50005,2.0
208438,3.0,Absent,client-21219,0.0
77811,5.0,Developers,client-76278,3.0
182471,1.0,Manufacturers Resins,client-25840,7.0
222204,17.0,Developers,client-34556,3.0
149038,20.0,Hardware,client-14271,4.0
127595,,Outlets,client-151701,9.0
105791,4.0,Developers,client-141237,3.0
152114,19.0,Dealers,client-6522,2.0
126273,13.0,Dealers,client-172485,2.0
114211,23.0,Outlets,client-199177,9.0
173861,6.0,Manufacturers NPK,client-8101,6.0
241774,4.0,Dealers,client-23208,2.0
64979,7.0,Developers,client-183340,3.0
193904,9.0,Dealers,client-71794,2.0
115581,22.0,Outlets,client-166642,9.0
181524,0.0,Absent,client-209429,0.0
149894,1.0,Absent,client-145295,0.0
173106,,Manufacturers Resins,client-149042,7.0
187393,3.0,Absent,client-70792,0.0
200023,13.0,Dealers,client-171404,2.0
220644,19.0,Outlets,client-25902,9.0
95743,2.0,Absent,client-143078,0.0
200050,23.0,Absent,client-78669,0.0
142563,3.0,Dealers,client-210678,2.0
137754,5.0,Dealers,client-115958,2.0
242312,5.0,Trading Houses,client-117284,10.0
76453,6.0,Manufacturers Resins,client-114722,7.0
129536,,Outlets,client-206422,9.0
190441,20.0,Manufacturers Resins,client-109172,7.0
84970,23.0,Outlets,client-205737,9.0
84759,12.0,Dealers,client-72622,2.0
98484,4.0,Hardware,client-5303,4.0
54839,3.0,Dealers,client-203056,2.0
219296,9.0,Dealers,client-151617,2.0
211408,,Absent,client-189455,0.0
204060,5.0,Dealers,client-117474,2.0
128067,2.0,Developers,client-48963,3.0
50436,3.0,Manufacturers Resins,client-177991,7.0
102365,17.0,Manufacturers NPK,client-98792,6.0
241617,,Trading Houses,client-220449,10.0
214085,,Absent,client-151956,0.0
152478,23.0,Dealers,client-101310,2.0
86620,12.0,Hardware,client-29805,4.0
130745,,Absent,client-66021,0.0
130638,13.0,Developers,client-55255,3.0
137538,,Absent,client-160780,0.0
180390,,Dealers,client-149527,2.0
220426,13.0,Outlets,client-219099,9.0
82166,2.0,Dealers,client-213935,2.0
207636,11.0,Absent,client-148392,0.0
228235,5.0,Absent,client-90531,0.0
78521,,Absent,client-15214,0.0
112049,9.0,Hardware,client-2854,4.0
96488,0.0,Absent,client-213101,0.0
196974,5.0,Developers,client-173299,3.0
191282,8.0,Manufacturers NH3,client-147779,5.0
227489,2.0,Manufacturers NH3,client-109093,5.0
114006,4.0,Outlets,client-99075,9.0
214923,,Trading Houses,client-166848,10.0
186693,19.0,Dealers,client-171127,2.0
184517,1.0,Outlets,client-187384,9.0
85441,7.0,Dealers,client-167403,2.0
78450,2.0,Developers,client-201104,3.0
137505,7.0,Dealers,client-153465,2.0
57680,13.0,Trading Houses,client-147033,10.0
220633,17.0,Hardware,client-65361,4.0
59106,,Absent,client-148523,0.0
145910,18.0,Outlets,client-152206,9.0
139800,12.0,Outlets,client-27058,9.0
96535,4.0,Developers,client-204190,3.0
229182,12.0,Trading Houses,client-89669,10.0
245865,,Absent,client-131247,0.0
171403,4.0,Hardware,client-150806,4.0
105060,8.0,Developers,client-211616,3.0
117642,8.0,Manufacturers NH3,client-183328,5.0
68645,6.0,Dealers,client-196196,2.0
176724,20.0,Dealers,client-51505,2.0
146046,4.0,Trading Houses,client-92264,10.0
139900,17.0,Absent,client-215644,0.0
94541,,Absent,client-133809,0.0
190921,9.0,Outlets,client-96019,9.0
52217,12.0,Dealers,client-17083,2.0
67370,20.0,Trading Houses,client-26975,10.0
214051,0.0,Developers,client-164144,3.0
134313,2.0,Absent,client-86235,0.0
172136,5.0,Outlets,client-27371,9.0
63170,3.0,Outlets,client-91049,9.0
51710,1.0,Manufacturers NPK,client-114731,6.0
220421,2.0,Dealers,client-84927,2.0
55045,9.0,Trading Houses,client-45478,10.0
145462,15.0,Hardware,client-74557,4.0
234969,17.0,Developers,client-143597,3.0
180827,7.0,Outlets,client-2095,9.0
63402,,Absent,client-170004,0.0
233841,13.0,Trading Houses,client-115287,10.0
106501,11.0,Manufacturers Resins,client-13276,7.0
118898,7.0,Dealers,client-54847,2.0
112729,12.0,Hardware,client-161252,4.0
51778,,Dealers,client-215372,2.0
100856,9.0,Hardware,client-104822,4.0
126395,0.0,Absent,client-120180,0.0
171377,8.0,Manufacturers Resins,client-23480,7.0
240835,12.0,Trading Houses,client-121878,10.0
82055,11.0,Absent,client-98397,0.0
154039,,Trading Houses,client-93359,10.0
201784,,Absent,client-49102,0.0
117115,13.0,Wholesaler,client-28143,12.0
126367,0.0,Absent,client-124231,0.0
115377,15.0,Manufacturers NPK,client-142850,6.0
141169,,Absent,client-137351,0.0
114212,4.0,Dealers,client-40348,2.0
86177,8.0,Manufacturers Resins,client-30431,7.0
218540,20.0,Absent,client-89885,0.0
57478,15.0,Trading Houses,client-87079,10.0
59959,20.0,Developers,client-66591,3.0
212875,4.0,Absent,client-19239,0.0
178627,,Dealers,client-199718,2.0
217804,4.0,Developers,client-72928,3.0
186959,4.0,Dealers,client-65825,2.0
244250,3.0,Manufacturers NPK,client-157869,6.0
117494,7.0,Outlets,client-2522,9.0
115789,,Absent,client-22152,0.0
198707,20.0,Dealers,client-160700,2.0
115430,11.0,Absent,client-92520,0.0
69027,12.0,Hardware,client-103218,4.0
73511,1.0,Outlets,client-218813,9.0
158694,4.0,Outlets,client-185186,9.0
159127,3.0,Dealers,client-107144,2.0
203147,13.0,Dealers,client-38460,2.0
128706,4.0,Developers,client-95360,3.0
167228,1.0,Dealers,client-42051,2.0
149573,23.0,Dealers,client-117151,2.0
168838,2.0,Dealers,client-134985,2.0
